kind	name	count	total	min	max	mean
metric	plan_us	10	3317101	121308	494422	331710.100
metric	writer_us	10	3129840	184967	473882	312984.000
metric	total_us	10	6446941	396010	888067	644694.100
metric	columns	10	64000	6400	6400	6400.000
metric	candidate_cells	10	490	49	49	49.000
metric	candidates	10	3996	0	1431	399.600
metric	r5_runs	10	199785	0	25600	19978.500
metric	vm_get_emerged_area_us	10	22	1	4	2.200
metric	vm_get_data_us	10	41373	3848	4746	4137.300
metric	vm_get_param2_data_us	10	40996	3790	4999	4099.600
metric	vm_get_light_data_us	10	73335	0	8701	7333.500
metric	vm_set_data_us	10	72523	7212	7397	7252.300
metric	vm_set_param2_data_us	10	14281	0	7187	1428.100
metric	vm_set_lighting_us	10	1408	0	246	140.800
metric	vm_calc_lighting_us	10	34687	0	6548	3468.700
metric	vm_set_light_data_us	10	64245	0	7429	6424.500
metric	vm_update_liquids_us	10	8744	0	1249	874.400
writer_result	applied_clq	7	-	-	-	-
writer_result	applied_c	1	-	-	-	-
writer_result	applied_cplq	2	-	-	-	-
callbacks	all	10	-	-	-	-
