ACTION[Main]: GRUG_WP13_CAPITAL event=start engine=5.17.0 seed=531802985935182545 manifest=1712440d3212ce5cb08add8c0d4ddefa466b14043fe9ba394f277f6831cdaaae sockets_registered=1737 anchor=1800,66,1500 mode=full build_us=module_load=17602,core=103710,plot_shore_market=4379,plot_shore_butcher=8546,plot_shore_tailor=6819,plot_shore_store=9509,plot_shore_smokehouse=4292,plot_shore_carvers=4579,plot_shore_well=3393,plot_shore_watch=11542,plot_shore_house=6760,plot_shore_vineyard=4530,plot_shore_gardens=4787,plot_shore_logyard=2617,plot_shore_green=1285,plot_vine_house_a=5747,plot_vine_house_b=4488,plot_vine_house_c=5096,plot_vine_house_d=4289,plot_vine_longhouse=6060,plot_vine_herbalist=5445,plot_vine_moot=2905,plot_vine_well=3085,plot_vine_store=6750,plot_vine_common=4104,plot_vine_terraces=5712,plot_vine_park=10842,plot_vine_kitchen=4875,plot_canopy_barracks_a=37686,plot_canopy_barracks_b=54087,plot_canopy_armoury=42392,plot_canopy_watchpost=25161,plot_canopy_stable=36900,plot_canopy_store=56922,plot_canopy_hall=29914,plot_canopy_house_a=3773,plot_canopy_house_b=3885,plot_canopy_carvers=4259,plot_canopy_well=2526,plot_canopy_muster=3318,plot_canopy_pasture=3365,plot_canopy_woodyard=1681,plot_canopy_green=756,plot_totem_scriptorium=7011,plot_totem_carvers=4226,plot_totem_shrine=12294,plot_totem_hall=5154,plot_totem_house_a=3850,plot_totem_store=5509,plot_totem_well=2866,plot_totem_graves=3579,plot_totem_posts=797,plot_totem_grove=2047,plot_totem_green=757
ACTION[Main]: GRUG_WP13_CAPITAL event=build
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time module_load=17602
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time core=103710
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_market=4379
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_butcher=8546
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_tailor=6819
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_store=9509
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_smokehouse=4292
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_carvers=4579
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_well=3393
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_watch=11542
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_house=6760
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_vineyard=4530
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_gardens=4787
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_logyard=2617
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_green=1285
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_a=5747
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_b=4488
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_c=5096
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_d=4289
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_longhouse=6060
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_herbalist=5445
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_moot=2905
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_well=3085
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_store=6750
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_common=4104
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_terraces=5712
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_park=10842
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_kitchen=4875
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_barracks_a=37686
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_barracks_b=54087
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_armoury=42392
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_watchpost=25161
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_stable=36900
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_store=56922
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_hall=29914
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_house_a=3773
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_house_b=3885
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_carvers=4259
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_well=2526
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_muster=3318
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_pasture=3365
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_woodyard=1681
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_green=756
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_scriptorium=7011
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_carvers=4226
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_shrine=12294
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_hall=5154
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_house_a=3850
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_store=5509
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_well=2866
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_graves=3579
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_posts=797
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_grove=2047
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_green=757
ACTION[Main]: GRUG_WP13_CAPITAL event=socket sockets=262
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_patrol=65
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_post=13
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_idle=112
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_king=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_quest=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_vendor=7
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_waypoint=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_work=62
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loops=5
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_canopy_watch=17
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_shore_watch=14
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_totem_watch=11
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_vine_watch=14
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_watch=9
ACTION[Main]: GRUG_WP13_CAPITAL event=corpus mapchunks=78
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=warmup mapchunk=1488:48:688 kind=warmup elapsed_us=26410188
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:-32:-1552 kind=control_capital elapsed_us=12449746
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:-32:-1552 kind=control_capital elapsed_us=13806225
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:48:-1552 kind=control_capital elapsed_us=656473
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:48:-1552 kind=control_capital elapsed_us=290464
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:-32:-1472 kind=control_capital elapsed_us=696036
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:-32:-1472 kind=control_capital elapsed_us=529913
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:48:-1472 kind=control_capital elapsed_us=260192
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:48:-1472 kind=control_capital elapsed_us=265422
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1728:48:1408 kind=capital elapsed_us=905533
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1808:48:1408 kind=capital elapsed_us=567806
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1728:48:1488 kind=capital elapsed_us=641917
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1808:48:1488 kind=capital elapsed_us=436162
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_market mapchunk=1888:-32:1328 kind=capital elapsed_us=816280
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_butcher mapchunk=1888:48:1328 kind=capital elapsed_us=212273
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_tailor mapchunk=1888:-32:1408 kind=capital elapsed_us=591406
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_tailor mapchunk=1888:48:1408 kind=capital elapsed_us=253011
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_store mapchunk=1808:-32:1328 kind=capital elapsed_us=544016
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_carvers mapchunk=1968:-32:1328 kind=capital elapsed_us=654434
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_carvers mapchunk=1968:48:1328 kind=capital elapsed_us=270488
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_house mapchunk=1968:-32:1408 kind=capital elapsed_us=561295
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_house mapchunk=1968:48:1408 kind=capital elapsed_us=233796
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_logyard mapchunk=1888:-32:1248 kind=capital elapsed_us=637764
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_a mapchunk=1648:-32:1328 kind=capital elapsed_us=847181
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_b mapchunk=1648:48:1328 kind=capital elapsed_us=213343
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_c mapchunk=1648:-32:1408 kind=capital elapsed_us=670801
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_c mapchunk=1648:48:1408 kind=capital elapsed_us=240190
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_d mapchunk=1568:-32:1328 kind=capital elapsed_us=669118
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_d mapchunk=1568:48:1328 kind=capital elapsed_us=266562
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_common mapchunk=1728:-32:1328 kind=capital elapsed_us=616383
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_terraces mapchunk=1568:-32:1408 kind=capital elapsed_us=537844
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_park mapchunk=1648:-32:1248 kind=capital elapsed_us=637431
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_a mapchunk=1648:-32:1568 kind=capital elapsed_us=994065
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_a mapchunk=1648:48:1568 kind=capital elapsed_us=210525
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_b mapchunk=1568:-32:1568 kind=capital elapsed_us=951580
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_b mapchunk=1568:48:1568 kind=capital elapsed_us=254077
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_watchpost mapchunk=1648:-32:1648 kind=capital elapsed_us=613893
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_watchpost mapchunk=1648:48:1648 kind=capital elapsed_us=267612
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_a mapchunk=1568:-32:1648 kind=capital elapsed_us=499867
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_a mapchunk=1568:48:1648 kind=capital elapsed_us=391042
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_b mapchunk=1648:-32:1488 kind=capital elapsed_us=626187
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_b mapchunk=1648:48:1488 kind=capital elapsed_us=214290
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_muster mapchunk=1728:-32:1568 kind=capital elapsed_us=720007
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_scriptorium mapchunk=1808:-32:1648 kind=capital elapsed_us=757030
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_scriptorium mapchunk=1808:48:1648 kind=capital elapsed_us=254558
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_shrine mapchunk=1728:-32:1648 kind=capital elapsed_us=444730
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_shrine mapchunk=1728:48:1648 kind=capital elapsed_us=273665
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_hall mapchunk=1888:-32:1648 kind=capital elapsed_us=640380
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_hall mapchunk=1888:48:1648 kind=capital elapsed_us=298594
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_store mapchunk=1728:48:1568 kind=capital elapsed_us=408440
