line	p	lane	x	z	terrain_y	water
west	-264	-3	-259	-264	103	false
west	-264	-2	-258	-264	103	false
west	-264	-1	-257	-264	104	false
west	-264	0	-256	-264	104	false
west	-264	1	-255	-264	104	false
west	-264	2	-254	-264	105	false
west	-264	3	-253	-264	105	false
west	-263	-3	-259	-263	103	false
west	-263	-2	-258	-263	103	false
west	-263	-1	-257	-263	104	false
west	-263	0	-256	-263	104	false
west	-263	1	-255	-263	104	false
west	-263	2	-254	-263	105	false
west	-263	3	-253	-263	105	false
west	-262	-3	-259	-262	103	false
west	-262	-2	-258	-262	103	false
west	-262	-1	-257	-262	103	false
west	-262	0	-256	-262	104	false
west	-262	1	-255	-262	104	false
west	-262	2	-254	-262	105	false
west	-262	3	-253	-262	106	false
west	-261	-3	-259	-261	103	false
west	-261	-2	-258	-261	103	false
west	-261	-1	-257	-261	103	false
west	-261	0	-256	-261	104	false
west	-261	1	-255	-261	104	false
west	-261	2	-254	-261	105	false
west	-261	3	-253	-261	105	false
west	-260	-3	-259	-260	103	false
west	-260	-2	-258	-260	103	false
west	-260	-1	-257	-260	103	false
west	-260	0	-256	-260	104	false
west	-260	1	-255	-260	104	false
west	-260	2	-254	-260	104	false
west	-260	3	-253	-260	105	false
west	-259	-3	-259	-259	103	false
west	-259	-2	-258	-259	103	false
west	-259	-1	-257	-259	103	false
west	-259	0	-256	-259	104	false
west	-259	1	-255	-259	104	false
west	-259	2	-254	-259	104	false
west	-259	3	-253	-259	105	false
west	-258	-3	-259	-258	103	false
west	-258	-2	-258	-258	103	false
west	-258	-1	-257	-258	103	false
west	-258	0	-256	-258	103	false
west	-258	1	-255	-258	104	false
west	-258	2	-254	-258	104	false
west	-258	3	-253	-258	105	false
west	-257	-3	-259	-257	103	false
west	-257	-2	-258	-257	103	false
west	-257	-1	-257	-257	103	false
west	-257	0	-256	-257	103	false
west	-257	1	-255	-257	104	false
west	-257	2	-254	-257	104	false
west	-257	3	-253	-257	105	false
west	-256	-3	-259	-256	103	false
west	-256	-2	-258	-256	103	false
west	-256	-1	-257	-256	103	false
west	-256	0	-256	-256	103	false
west	-256	1	-255	-256	104	false
west	-256	2	-254	-256	104	false
west	-256	3	-253	-256	105	false
west	-255	-3	-259	-255	103	false
west	-255	-2	-258	-255	103	false
west	-255	-1	-257	-255	103	false
west	-255	0	-256	-255	103	false
west	-255	1	-255	-255	104	false
west	-255	2	-254	-255	104	false
west	-255	3	-253	-255	104	false
west	-254	-3	-259	-254	103	false
west	-254	-2	-258	-254	103	false
west	-254	-1	-257	-254	103	false
west	-254	0	-256	-254	103	false
west	-254	1	-255	-254	104	false
west	-254	2	-254	-254	104	false
west	-254	3	-253	-254	104	false
west	-253	-3	-259	-253	103	false
west	-253	-2	-258	-253	103	false
west	-253	-1	-257	-253	103	false
west	-253	0	-256	-253	103	false
west	-253	1	-255	-253	103	false
west	-253	2	-254	-253	103	false
west	-253	3	-253	-253	103	false
west	-252	-3	-259	-252	103	false
west	-252	-2	-258	-252	103	false
west	-252	-1	-257	-252	103	false
west	-252	0	-256	-252	103	false
west	-252	1	-255	-252	103	false
west	-252	2	-254	-252	103	false
west	-252	3	-253	-252	103	false
west	-251	-3	-259	-251	103	false
west	-251	-2	-258	-251	103	false
west	-251	-1	-257	-251	103	false
west	-251	0	-256	-251	103	false
west	-251	1	-255	-251	103	false
west	-251	2	-254	-251	103	false
west	-251	3	-253	-251	103	false
west	-250	-3	-259	-250	102	false
west	-250	-2	-258	-250	102	false
west	-250	-1	-257	-250	103	false
west	-250	0	-256	-250	103	false
west	-250	1	-255	-250	103	false
west	-250	2	-254	-250	103	false
west	-250	3	-253	-250	103	false
west	-249	-3	-259	-249	101	false
west	-249	-2	-258	-249	102	false
west	-249	-1	-257	-249	102	false
west	-249	0	-256	-249	102	false
west	-249	1	-255	-249	102	false
west	-249	2	-254	-249	102	false
west	-249	3	-253	-249	102	false
west	-248	-3	-259	-248	101	false
west	-248	-2	-258	-248	102	false
west	-248	-1	-257	-248	101	false
west	-248	0	-256	-248	101	false
west	-248	1	-255	-248	101	false
west	-248	2	-254	-248	101	false
west	-248	3	-253	-248	101	false
west	-247	-3	-259	-247	101	false
west	-247	-2	-258	-247	102	false
west	-247	-1	-257	-247	102	false
west	-247	0	-256	-247	101	false
west	-247	1	-255	-247	101	false
west	-247	2	-254	-247	101	false
west	-247	3	-253	-247	101	false
west	-246	-3	-259	-246	101	false
west	-246	-2	-258	-246	101	false
west	-246	-1	-257	-246	101	false
west	-246	0	-256	-246	101	false
west	-246	1	-255	-246	101	false
west	-246	2	-254	-246	101	false
west	-246	3	-253	-246	101	false
west	-245	-3	-259	-245	101	false
west	-245	-2	-258	-245	101	false
west	-245	-1	-257	-245	101	false
west	-245	0	-256	-245	101	false
west	-245	1	-255	-245	101	false
west	-245	2	-254	-245	101	false
west	-245	3	-253	-245	101	false
west	-244	-3	-259	-244	100	false
west	-244	-2	-258	-244	100	false
west	-244	-1	-257	-244	100	false
west	-244	0	-256	-244	100	false
west	-244	1	-255	-244	100	false
west	-244	2	-254	-244	101	false
west	-244	3	-253	-244	101	false
west	-243	-3	-259	-243	100	false
