kind	name	count	total	min	max	mean
metric	plan_us	10	1506708	93067	402564	150670.800
metric	writer_us	10	3370280	258501	508584	337028.000
metric	total_us	10	4876988	372094	661065	487698.800
metric	columns	10	64000	6400	6400	6400.000
metric	candidate_cells	10	490	49	49	49.000
metric	candidates	10	3132	191	802	313.200
metric	r5_runs	10	6400	0	6400	640.000
metric	vm_get_emerged_area_us	10	27	1	10	2.700
metric	vm_get_data_us	10	40878	4064	4125	4087.800
metric	vm_get_param2_data_us	10	40308	3891	4103	4030.800
metric	vm_get_light_data_us	10	0	0	0	0.000
metric	vm_set_data_us	10	72477	7203	7358	7247.700
metric	vm_set_param2_data_us	10	0	0	0	0.000
metric	vm_set_lighting_us	10	0	0	0	0.000
metric	vm_calc_lighting_us	10	0	0	0	0.000
metric	vm_set_light_data_us	10	0	0	0	0.000
metric	vm_update_liquids_us	10	0	0	0	0.000
writer_result	applied_c	10	-	-	-	-
callbacks	all	10	-	-	-	-
