# Kezamba kezamba, seed 15912857179583385436, window x -18..18 z 74..114, ground 65..65
# anchor 1800,1500
-18	49	74	default:dirt	0
-17	49	74	default:dirt	0
-16	49	74	default:dirt	0
-15	49	74	default:dirt	0
-14	49	74	default:dirt	0
-13	49	74	default:dirt	0
-12	49	74	default:dirt	0
-11	49	74	default:dirt	0
-10	49	74	default:dirt	0
-9	49	74	default:dirt	0
-8	49	74	default:dirt	0
-7	49	74	default:dirt	0
-6	49	74	default:dirt	0
-5	49	74	default:dirt	0
-4	49	74	default:dirt	0
-3	49	74	default:dirt	0
-2	49	74	default:dirt	0
-1	49	74	default:dirt	0
0	49	74	default:dirt	0
1	49	74	default:dirt	0
2	49	74	default:dirt	0
3	49	74	default:dirt	0
4	49	74	default:dirt	0
5	49	74	default:dirt	0
6	49	74	default:dirt	0
7	49	74	default:dirt	0
8	49	74	default:dirt	0
9	49	74	default:dirt	0
10	49	74	default:dirt	0
11	49	74	default:dirt	0
12	49	74	default:dirt	0
13	49	74	default:dirt	0
14	49	74	default:dirt	0
15	49	74	default:dirt	0
16	49	74	default:dirt	0
17	49	74	default:dirt	0
18	49	74	default:dirt	0
-18	50	74	default:dirt	0
-17	50	74	default:dirt	0
-16	50	74	default:dirt	0
-15	50	74	default:dirt	0
-14	50	74	default:dirt	0
-13	50	74	default:dirt	0
-12	50	74	default:dirt	0
-11	50	74	default:dirt	0
-10	50	74	default:dirt	0
-9	50	74	default:dirt	0
-8	50	74	default:dirt	0
-7	50	74	default:dirt	0
-6	50	74	default:dirt	0
-5	50	74	default:dirt	0
-4	50	74	default:dirt	0
-3	50	74	default:dirt	0
-2	50	74	default:dirt	0
-1	50	74	default:dirt	0
0	50	74	default:dirt	0
1	50	74	default:dirt	0
2	50	74	default:dirt	0
3	50	74	default:dirt	0
4	50	74	default:dirt	0
5	50	74	default:dirt	0
6	50	74	default:dirt	0
7	50	74	default:dirt	0
8	50	74	default:dirt	0
9	50	74	default:dirt	0
10	50	74	default:dirt	0
11	50	74	default:dirt	0
12	50	74	default:dirt	0
13	50	74	default:dirt	0
14	50	74	default:dirt	0
15	50	74	default:dirt	0
16	50	74	default:dirt	0
17	50	74	default:dirt	0
18	50	74	default:dirt	0
-18	51	74	default:dirt	0
-17	51	74	default:dirt	0
-16	51	74	default:dirt	0
-15	51	74	default:dirt	0
-14	51	74	default:dirt	0
-13	51	74	default:dirt	0
-12	51	74	default:dirt	0
-11	51	74	default:dirt	0
-10	51	74	default:dirt	0
-9	51	74	default:dirt	0
-8	51	74	default:dirt	0
-7	51	74	default:dirt	0
-6	51	74	default:dirt	0
-5	51	74	default:dirt	0
-4	51	74	default:dirt	0
-3	51	74	default:dirt	0
-2	51	74	default:dirt	0
-1	51	74	default:dirt	0
0	51	74	default:dirt	0
1	51	74	default:dirt	0
2	51	74	default:dirt	0
3	51	74	default:dirt	0
4	51	74	default:dirt	0
5	51	74	default:dirt	0
6	51	74	default:dirt	0
7	51	74	default:dirt	0
8	51	74	default:dirt	0
9	51	74	default:dirt	0
10	51	74	default:dirt	0
11	51	74	default:dirt	0
12	51	74	default:dirt	0
13	51	74	default:dirt	0
14	51	74	default:dirt	0
15	51	74	default:dirt	0
16	51	74	default:dirt	0
17	51	74	default:dirt	0
18	51	74	default:dirt	0
-18	52	74	default:dirt_with_rainforest_litter	0
-17	52	74	default:dirt_with_rainforest_litter	0
-16	52	74	default:dirt_with_rainforest_litter	0
-15	52	74	default:dirt_with_rainforest_litter	0
-14	52	74	default:dirt_with_rainforest_litter	0
-13	52	74	default:dirt_with_rainforest_litter	0
-12	52	74	default:dirt_with_rainforest_litter	0
-11	52	74	default:dirt_with_rainforest_litter	0
-10	52	74	default:dirt_with_rainforest_litter	0
-9	52	74	default:dirt_with_rainforest_litter	0
-8	52	74	default:dirt_with_rainforest_litter	0
-7	52	74	default:dirt_with_rainforest_litter	0
-6	52	74	default:dirt_with_rainforest_litter	0
-5	52	74	default:dirt_with_rainforest_litter	0
-4	52	74	default:dirt_with_rainforest_litter	0
-3	52	74	default:dirt_with_rainforest_litter	0
-2	52	74	default:dirt_with_rainforest_litter	0
-1	52	74	default:dirt_with_rainforest_litter	0
0	52	74	default:dirt_with_rainforest_litter	0
1	52	74	default:dirt_with_rainforest_litter	0
2	52	74	default:dirt_with_rainforest_litter	0
3	52	74	default:dirt_with_rainforest_litter	0
4	52	74	default:dirt_with_rainforest_litter	0
5	52	74	default:dirt_with_rainforest_litter	0
6	52	74	default:dirt_with_rainforest_litter	0
7	52	74	default:dirt_with_rainforest_litter	0
8	52	74	default:dirt_with_rainforest_litter	0
9	52	74	default:dirt_with_rainforest_litter	0
10	52	74	default:dirt_with_rainforest_litter	0
11	52	74	default:dirt_with_rainforest_litter	0
12	52	74	default:dirt_with_rainforest_litter	0
13	52	74	default:dirt_with_rainforest_litter	0
14	52	74	default:dirt_with_rainforest_litter	0
15	52	74	default:dirt_with_rainforest_litter	0
16	52	74	default:dirt_with_rainforest_litter	0
17	52	74	default:dirt_with_rainforest_litter	0
18	52	74	default:dirt_with_rainforest_litter	0
-18	53	74	default:water_source	0
-17	53	74	default:water_source	0
-16	53	74	default:water_source	0
-15	53	74	default:water_source	0
-14	53	74	default:water_source	0
-13	53	74	default:water_source	0
-12	53	74	default:water_source	0
-11	53	74	default:water_source	0
-10	53	74	default:water_source	0
-9	53	74	default:water_source	0
-8	53	74	default:water_source	0
-7	53	74	default:water_source	0
-6	53	74	default:water_source	0
-5	53	74	default:water_source	0
-4	53	74	default:water_source	0
-3	53	74	default:water_source	0
-2	53	74	default:water_source	0
-1	53	74	default:water_source	0
0	53	74	default:water_source	0
1	53	74	default:water_source	0
2	53	74	default:water_source	0
3	53	74	default:water_source	0
4	53	74	default:water_source	0
5	53	74	default:water_source	0
6	53	74	default:water_source	0
7	53	74	default:water_source	0
8	53	74	default:water_source	0
9	53	74	default:water_source	0
10	53	74	default:water_source	0
11	53	74	default:water_source	0
12	53	74	default:water_source	0
13	53	74	default:water_source	0
14	53	74	default:water_source	0
15	53	74	default:water_source	0
16	53	74	default:water_source	0
17	53	74	default:water_source	0
18	53	74	default:water_source	0
-18	54	74	default:water_source	0
-17	54	74	default:water_source	0
-16	54	74	default:water_source	0
-15	54	74	default:water_source	0
-14	54	74	default:water_source	0
-13	54	74	default:water_source	0
-12	54	74	default:water_source	0
-11	54	74	default:water_source	0
-10	54	74	default:water_source	0
-9	54	74	default:water_source	0
-8	54	74	default:water_source	0
-7	54	74	default:water_source	0
-6	54	74	default:water_source	0
-5	54	74	default:water_source	0
-4	54	74	default:water_source	0
-3	54	74	default:water_source	0
-2	54	74	default:water_source	0
-1	54	74	default:water_source	0
0	54	74	default:water_source	0
1	54	74	default:water_source	0
2	54	74	default:water_source	0
3	54	74	default:water_source	0
4	54	74	default:water_source	0
5	54	74	default:water_source	0
