ACTION[Main]: GRUG_WP13_CAPITAL event=start engine=5.17.0 seed=531802985935182545 manifest=61b8c6779126e6e8f1e47536508ba567361a83209921093d3898afe86fe42989 sockets_registered=1737 anchor=1800,66,1500 mode=full build_us=module_load=20649,core=355512,plot_shore_market=4294,plot_shore_butcher=8310,plot_shore_tailor=4724,plot_shore_store=6362,plot_shore_smokehouse=3719,plot_shore_carvers=3829,plot_shore_well=2654,plot_shore_watch=9966,plot_shore_house=5814,plot_shore_vineyard=3945,plot_shore_gardens=4084,plot_shore_logyard=1943,plot_shore_green=811,plot_vine_house_a=4102,plot_vine_house_b=4037,plot_vine_house_c=4625,plot_vine_house_d=3969,plot_vine_longhouse=5680,plot_vine_herbalist=3783,plot_vine_moot=2768,plot_vine_well=2864,plot_vine_store=6225,plot_vine_common=3725,plot_vine_terraces=3593,plot_vine_park=1847,plot_vine_kitchen=854,plot_canopy_barracks_a=8677,plot_canopy_barracks_b=8707,plot_canopy_armoury=6222,plot_canopy_watchpost=3608,plot_canopy_stable=4863,plot_canopy_store=5565,plot_canopy_hall=4789,plot_canopy_house_a=3576,plot_canopy_house_b=3485,plot_canopy_carvers=3808,plot_canopy_well=2671,plot_canopy_muster=3283,plot_canopy_pasture=4408,plot_canopy_woodyard=2208,plot_canopy_green=965,plot_totem_scriptorium=8682,plot_totem_carvers=5998,plot_totem_shrine=14423,plot_totem_hall=5616,plot_totem_house_a=4163,plot_totem_store=6266,plot_totem_well=3463,plot_totem_graves=4909,plot_totem_posts=1145,plot_totem_grove=2702,plot_totem_green=866
ACTION[Main]: GRUG_WP13_CAPITAL event=build
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time module_load=20649
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time core=355512
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_market=4294
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_butcher=8310
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_tailor=4724
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_store=6362
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_smokehouse=3719
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_carvers=3829
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_well=2654
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_watch=9966
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_house=5814
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_vineyard=3945
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_gardens=4084
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_logyard=1943
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_green=811
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_a=4102
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_b=4037
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_c=4625
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_d=3969
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_longhouse=5680
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_herbalist=3783
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_moot=2768
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_well=2864
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_store=6225
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_common=3725
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_terraces=3593
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_park=1847
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_kitchen=854
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_barracks_a=8677
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_barracks_b=8707
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_armoury=6222
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_watchpost=3608
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_stable=4863
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_store=5565
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_hall=4789
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_house_a=3576
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_house_b=3485
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_carvers=3808
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_well=2671
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_muster=3283
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_pasture=4408
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_woodyard=2208
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_green=965
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_scriptorium=8682
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_carvers=5998
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_shrine=14423
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_hall=5616
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_house_a=4163
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_store=6266
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_well=3463
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_graves=4909
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_posts=1145
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_grove=2702
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_green=866
ACTION[Main]: GRUG_WP13_CAPITAL event=socket sockets=262
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_patrol=65
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_post=13
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_idle=112
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_king=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_quest=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_vendor=7
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_waypoint=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_work=62
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loops=5
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_canopy_watch=17
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_shore_watch=14
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_totem_watch=11
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_vine_watch=14
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_watch=9
ACTION[Main]: GRUG_WP13_CAPITAL event=corpus mapchunks=78
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=warmup mapchunk=1488:48:688 kind=warmup elapsed_us=26149038
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:-32:-1552 kind=control_capital elapsed_us=13519273
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:-32:-1552 kind=control_capital elapsed_us=13594699
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:48:-1552 kind=control_capital elapsed_us=587440
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:48:-1552 kind=control_capital elapsed_us=249954
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:-32:-1472 kind=control_capital elapsed_us=644574
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:-32:-1472 kind=control_capital elapsed_us=440650
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:48:-1472 kind=control_capital elapsed_us=235359
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:48:-1472 kind=control_capital elapsed_us=225895
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1728:48:1408 kind=capital elapsed_us=851732
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1808:48:1408 kind=capital elapsed_us=555102
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1728:48:1488 kind=capital elapsed_us=592973
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1808:48:1488 kind=capital elapsed_us=391699
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_market mapchunk=1888:-32:1328 kind=capital elapsed_us=773117
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_butcher mapchunk=1888:48:1328 kind=capital elapsed_us=158883
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_tailor mapchunk=1888:-32:1408 kind=capital elapsed_us=597625
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_tailor mapchunk=1888:48:1408 kind=capital elapsed_us=218847
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_store mapchunk=1808:-32:1328 kind=capital elapsed_us=557702
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_carvers mapchunk=1968:-32:1328 kind=capital elapsed_us=658157
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_carvers mapchunk=1968:48:1328 kind=capital elapsed_us=256283
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_house mapchunk=1968:-32:1408 kind=capital elapsed_us=583669
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_house mapchunk=1968:48:1408 kind=capital elapsed_us=231045
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_logyard mapchunk=1888:-32:1248 kind=capital elapsed_us=644159
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_a mapchunk=1648:-32:1328 kind=capital elapsed_us=817386
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_b mapchunk=1648:48:1328 kind=capital elapsed_us=165936
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_c mapchunk=1648:-32:1408 kind=capital elapsed_us=676098
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_c mapchunk=1648:48:1408 kind=capital elapsed_us=199991
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_d mapchunk=1568:-32:1328 kind=capital elapsed_us=670188
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_d mapchunk=1568:48:1328 kind=capital elapsed_us=241526
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_common mapchunk=1728:-32:1328 kind=capital elapsed_us=631339
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_terraces mapchunk=1568:-32:1408 kind=capital elapsed_us=573107
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_park mapchunk=1648:-32:1248 kind=capital elapsed_us=650842
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_a mapchunk=1648:-32:1568 kind=capital elapsed_us=811297
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_a mapchunk=1648:48:1568 kind=capital elapsed_us=164158
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_b mapchunk=1568:-32:1568 kind=capital elapsed_us=701312
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_b mapchunk=1568:48:1568 kind=capital elapsed_us=221388
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_watchpost mapchunk=1648:-32:1648 kind=capital elapsed_us=635222
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_watchpost mapchunk=1648:48:1648 kind=capital elapsed_us=245671
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_a mapchunk=1568:-32:1648 kind=capital elapsed_us=515653
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_a mapchunk=1568:48:1648 kind=capital elapsed_us=371527
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_b mapchunk=1648:-32:1488 kind=capital elapsed_us=643104
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_b mapchunk=1648:48:1488 kind=capital elapsed_us=170290
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_muster mapchunk=1728:-32:1568 kind=capital elapsed_us=667373
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_scriptorium mapchunk=1808:-32:1648 kind=capital elapsed_us=792333
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_scriptorium mapchunk=1808:48:1648 kind=capital elapsed_us=225695
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_shrine mapchunk=1728:-32:1648 kind=capital elapsed_us=472042
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_shrine mapchunk=1728:48:1648 kind=capital elapsed_us=238836
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_hall mapchunk=1888:-32:1648 kind=capital elapsed_us=656463
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_hall mapchunk=1888:48:1648 kind=capital elapsed_us=292261
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_store mapchunk=1728:48:1568 kind=capital elapsed_us=378325
