ACTION[Main]: GRUG_WP13_CAPITAL event=start engine=5.17.0 seed=15912857179583385436 manifest=47ed78a5c066a18ef4363ade94dcda5a555eec2a8ec407911bb72ad87a95e81e sockets_registered=1737 anchor=1800,66,1500 mode=full build_us=module_load=17938,core=96878,plot_shore_market=3768,plot_shore_butcher=7572,plot_shore_tailor=5171,plot_shore_store=7954,plot_shore_smokehouse=3822,plot_shore_carvers=5316,plot_shore_well=3226,plot_shore_watch=10507,plot_shore_house=7660,plot_shore_vineyard=3696,plot_shore_gardens=3669,plot_shore_logyard=1946,plot_shore_green=888,plot_vine_house_a=7180,plot_vine_house_b=14017,plot_vine_house_c=26068,plot_vine_house_d=20282,plot_vine_longhouse=31944,plot_vine_herbalist=26401,plot_vine_moot=19689,plot_vine_well=33197,plot_vine_store=60805,plot_vine_common=13175,plot_vine_terraces=3661,plot_vine_park=1924,plot_vine_kitchen=867,plot_canopy_barracks_a=8959,plot_canopy_barracks_b=8325,plot_canopy_armoury=6147,plot_canopy_watchpost=3494,plot_canopy_stable=4931,plot_canopy_store=5356,plot_canopy_hall=4771,plot_canopy_house_a=3358,plot_canopy_house_b=3365,plot_canopy_carvers=3729,plot_canopy_well=2517,plot_canopy_muster=3152,plot_canopy_pasture=3268,plot_canopy_woodyard=1678,plot_canopy_green=704,plot_totem_scriptorium=6016,plot_totem_carvers=4678,plot_totem_shrine=12406,plot_totem_hall=5867,plot_totem_house_a=4613,plot_totem_store=5329,plot_totem_well=2789,plot_totem_graves=3691,plot_totem_posts=855,plot_totem_grove=2276,plot_totem_green=869
ACTION[Main]: GRUG_WP13_CAPITAL event=build
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time module_load=17938
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time core=96878
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_market=3768
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_butcher=7572
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_tailor=5171
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_store=7954
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_smokehouse=3822
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_carvers=5316
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_well=3226
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_watch=10507
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_house=7660
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_vineyard=3696
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_gardens=3669
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_logyard=1946
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_green=888
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_a=7180
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_b=14017
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_c=26068
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_d=20282
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_longhouse=31944
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_herbalist=26401
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_moot=19689
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_well=33197
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_store=60805
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_common=13175
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_terraces=3661
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_park=1924
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_kitchen=867
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_barracks_a=8959
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_barracks_b=8325
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_armoury=6147
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_watchpost=3494
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_stable=4931
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_store=5356
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_hall=4771
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_house_a=3358
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_house_b=3365
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_carvers=3729
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_well=2517
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_muster=3152
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_pasture=3268
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_woodyard=1678
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_green=704
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_scriptorium=6016
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_carvers=4678
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_shrine=12406
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_hall=5867
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_house_a=4613
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_store=5329
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_well=2789
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_graves=3691
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_posts=855
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_grove=2276
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_green=869
ACTION[Main]: GRUG_WP13_CAPITAL event=socket sockets=262
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_patrol=65
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_post=13
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_idle=112
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_king=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_quest=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_vendor=7
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_waypoint=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_work=62
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loops=5
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_canopy_watch=17
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_shore_watch=14
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_totem_watch=11
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_vine_watch=14
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_watch=9
ACTION[Main]: GRUG_WP13_CAPITAL event=corpus mapchunks=78
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=warmup mapchunk=1488:48:688 kind=warmup elapsed_us=25602567
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:-32:-1552 kind=control_capital elapsed_us=13076567
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:-32:-1552 kind=control_capital elapsed_us=13542395
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:48:-1552 kind=control_capital elapsed_us=561860
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:48:-1552 kind=control_capital elapsed_us=189899
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:-32:-1472 kind=control_capital elapsed_us=697031
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:-32:-1472 kind=control_capital elapsed_us=599057
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:48:-1472 kind=control_capital elapsed_us=175134
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:48:-1472 kind=control_capital elapsed_us=167899
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1728:48:1408 kind=capital elapsed_us=847202
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1808:48:1408 kind=capital elapsed_us=536627
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1728:48:1488 kind=capital elapsed_us=599827
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1808:48:1488 kind=capital elapsed_us=405394
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_market mapchunk=1888:-32:1328 kind=capital elapsed_us=751860
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_tailor mapchunk=1888:-32:1408 kind=capital elapsed_us=529504
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_tailor mapchunk=1888:48:1408 kind=capital elapsed_us=232107
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_store mapchunk=1808:-32:1328 kind=capital elapsed_us=489738
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_store mapchunk=1808:48:1328 kind=capital elapsed_us=181332
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_store mapchunk=1888:48:1328 kind=capital elapsed_us=194937
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_carvers mapchunk=1968:-32:1328 kind=capital elapsed_us=637467
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_carvers mapchunk=1968:48:1328 kind=capital elapsed_us=251925
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_house mapchunk=1968:-32:1408 kind=capital elapsed_us=507960
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_house mapchunk=1968:48:1408 kind=capital elapsed_us=189890
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_logyard mapchunk=1888:-32:1248 kind=capital elapsed_us=575958
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_a mapchunk=1648:-32:1328 kind=capital elapsed_us=760246
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_c mapchunk=1648:-32:1408 kind=capital elapsed_us=612274
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_d mapchunk=1568:-32:1328 kind=capital elapsed_us=646013
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_d mapchunk=1568:48:1328 kind=capital elapsed_us=222120
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_longhouse mapchunk=1648:48:1328 kind=capital elapsed_us=200856
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_common mapchunk=1728:-32:1328 kind=capital elapsed_us=592498
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_common mapchunk=1728:48:1328 kind=capital elapsed_us=236507
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_terraces mapchunk=1568:-32:1408 kind=capital elapsed_us=530320
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_park mapchunk=1648:-32:1248 kind=capital elapsed_us=590079
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_kitchen mapchunk=1648:48:1408 kind=capital elapsed_us=209300
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_a mapchunk=1648:-32:1568 kind=capital elapsed_us=841622
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_a mapchunk=1648:48:1568 kind=capital elapsed_us=176324
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_b mapchunk=1568:-32:1568 kind=capital elapsed_us=716762
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_b mapchunk=1568:48:1568 kind=capital elapsed_us=208791
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_watchpost mapchunk=1648:-32:1648 kind=capital elapsed_us=662124
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_watchpost mapchunk=1648:48:1648 kind=capital elapsed_us=244958
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_a mapchunk=1568:-32:1648 kind=capital elapsed_us=514026
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_a mapchunk=1568:48:1648 kind=capital elapsed_us=327607
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_b mapchunk=1648:-32:1488 kind=capital elapsed_us=632541
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_muster mapchunk=1728:-32:1568 kind=capital elapsed_us=839553
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_muster mapchunk=1728:48:1568 kind=capital elapsed_us=241749
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_scriptorium mapchunk=1808:-32:1648 kind=capital elapsed_us=847568
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_scriptorium mapchunk=1808:48:1648 kind=capital elapsed_us=222358
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_shrine mapchunk=1728:-32:1648 kind=capital elapsed_us=520379
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_shrine mapchunk=1728:48:1648 kind=capital elapsed_us=229711
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_hall mapchunk=1888:-32:1648 kind=capital elapsed_us=703746
