kind	name	count	total	min	max	mean
metric	plan_us	10	3502260	144740	456119	350226.000
metric	writer_us	10	11781080	217864	7074759	1178108.000
metric	total_us	10	15283340	362604	7530394	1528334.000
metric	columns	10	64000	6400	6400	6400.000
metric	candidate_cells	10	490	49	49	49.000
metric	candidates	10	4164	0	1459	416.400
metric	r5_runs	10	211426	0	25600	21142.600
metric	vm_get_emerged_area_us	10	23	2	3	2.300
metric	vm_get_data_us	10	39444	3853	4441	3944.400
metric	vm_get_param2_data_us	10	39188	3846	4327	3918.800
metric	vm_get_light_data_us	10	71333	0	8584	7133.300
metric	vm_set_data_us	10	70305	6853	7869	7030.500
metric	vm_set_param2_data_us	10	13790	0	6943	1379.000
metric	vm_set_lighting_us	10	1763	0	386	176.300
metric	vm_calc_lighting_us	10	37974	0	6754	3797.400
metric	vm_set_light_data_us	10	64768	0	9990	6476.800
metric	vm_update_liquids_us	10	9556	0	1799	955.600
writer_result	applied_c	1	-	-	-	-
writer_result	applied_clq	7	-	-	-	-
writer_result	applied_cplq	2	-	-	-	-
callbacks	all	10	-	-	-	-
