ACTION[Main]: GRUG_WP13_CAPITAL event=start engine=5.17.0 seed=15912857179583385436 manifest=b77abb0ec162eba75604ec523f9eda657ae104b15608526289c9604f51dc33cb sockets_registered=720 anchor=1800,66,1500 mode=full build_us=module_load=17184,core=230512,plot_shore_market=40583,plot_shore_butcher=22015,plot_shore_tailor=5579,plot_shore_store=6869,plot_shore_smokehouse=3847,plot_shore_carvers=4083,plot_shore_well=2882,plot_shore_watch=10659,plot_shore_house=6569,plot_shore_vineyard=4123,plot_shore_gardens=4722,plot_shore_logyard=2119,plot_shore_green=873,plot_vine_house_a=4262,plot_vine_house_b=4021,plot_vine_house_c=4703,plot_vine_house_d=4051,plot_vine_longhouse=5543,plot_vine_herbalist=3853,plot_vine_moot=2757,plot_vine_well=2995,plot_vine_store=6680,plot_vine_common=3985,plot_vine_terraces=3630,plot_vine_park=1922,plot_vine_kitchen=839,plot_canopy_barracks_a=9708,plot_canopy_barracks_b=9230,plot_canopy_armoury=6152,plot_canopy_watchpost=3953,plot_canopy_stable=5202,plot_canopy_store=6072,plot_canopy_hall=7025,plot_canopy_house_a=5080,plot_canopy_house_b=5263,plot_canopy_carvers=5169,plot_canopy_well=4624,plot_canopy_muster=4178,plot_canopy_pasture=4227,plot_canopy_woodyard=2238,plot_canopy_green=1001,plot_totem_scriptorium=8184,plot_totem_carvers=4121,plot_totem_shrine=13498,plot_totem_hall=6188,plot_totem_house_a=4517,plot_totem_store=6882,plot_totem_well=3392,plot_totem_graves=4505,plot_totem_posts=4185,plot_totem_grove=2358,plot_totem_green=914
ACTION[Main]: GRUG_WP13_CAPITAL event=build
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time module_load=17184
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time core=230512
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_market=40583
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_butcher=22015
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_tailor=5579
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_store=6869
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_smokehouse=3847
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_carvers=4083
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_well=2882
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_watch=10659
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_house=6569
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_vineyard=4123
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_gardens=4722
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_logyard=2119
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_shore_green=873
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_a=4262
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_b=4021
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_c=4703
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_house_d=4051
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_longhouse=5543
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_herbalist=3853
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_moot=2757
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_well=2995
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_store=6680
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_common=3985
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_terraces=3630
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_park=1922
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_vine_kitchen=839
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_barracks_a=9708
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_barracks_b=9230
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_armoury=6152
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_watchpost=3953
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_stable=5202
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_store=6072
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_hall=7025
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_house_a=5080
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_house_b=5263
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_carvers=5169
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_well=4624
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_muster=4178
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_pasture=4227
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_woodyard=2238
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_canopy_green=1001
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_scriptorium=8184
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_carvers=4121
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_shrine=13498
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_hall=6188
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_house_a=4517
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_store=6882
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_well=3392
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_graves=4505
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_posts=4185
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_grove=2358
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_totem_green=914
ACTION[Main]: GRUG_WP13_CAPITAL event=socket sockets=262
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_patrol=65
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_post=13
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_idle=112
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_king=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_quest=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_vendor=7
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_waypoint=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_work=62
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loops=5
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_canopy_watch=17
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_shore_watch=14
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_totem_watch=11
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_vine_watch=14
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_kezamba_watch=9
ACTION[Main]: GRUG_WP13_CAPITAL event=corpus mapchunks=78
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=warmup mapchunk=1488:48:688 kind=warmup elapsed_us=21404832
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:-32:-1552 kind=control_capital elapsed_us=11849391
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:-32:-1552 kind=control_capital elapsed_us=13888498
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:48:-1552 kind=control_capital elapsed_us=401837
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:48:-1552 kind=control_capital elapsed_us=101346
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:-32:-1472 kind=control_capital elapsed_us=571205
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:-32:-1472 kind=control_capital elapsed_us=468731
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1728:48:-1472 kind=control_capital elapsed_us=95411
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=control_capital_lethariel mapchunk=1808:48:-1472 kind=control_capital elapsed_us=94721
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1728:48:1408 kind=capital elapsed_us=788767
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1808:48:1408 kind=capital elapsed_us=478609
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1728:48:1488 kind=capital elapsed_us=516494
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=core mapchunk=1808:48:1488 kind=capital elapsed_us=360109
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_market mapchunk=1888:-32:1328 kind=capital elapsed_us=711864
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_tailor mapchunk=1888:-32:1408 kind=capital elapsed_us=510565
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_tailor mapchunk=1888:48:1408 kind=capital elapsed_us=216620
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_store mapchunk=1808:-32:1328 kind=capital elapsed_us=490972
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_store mapchunk=1808:48:1328 kind=capital elapsed_us=164156
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_store mapchunk=1888:48:1328 kind=capital elapsed_us=175301
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_carvers mapchunk=1968:-32:1328 kind=capital elapsed_us=631056
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_carvers mapchunk=1968:48:1328 kind=capital elapsed_us=252855
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_house mapchunk=1968:-32:1408 kind=capital elapsed_us=495468
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_house mapchunk=1968:48:1408 kind=capital elapsed_us=172235
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_shore_logyard mapchunk=1888:-32:1248 kind=capital elapsed_us=521982
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_a mapchunk=1648:-32:1328 kind=capital elapsed_us=751587
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_c mapchunk=1648:-32:1408 kind=capital elapsed_us=581830
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_d mapchunk=1568:-32:1328 kind=capital elapsed_us=576617
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_house_d mapchunk=1568:48:1328 kind=capital elapsed_us=226845
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_longhouse mapchunk=1648:48:1328 kind=capital elapsed_us=202249
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_common mapchunk=1728:-32:1328 kind=capital elapsed_us=540388
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_common mapchunk=1728:48:1328 kind=capital elapsed_us=246846
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_terraces mapchunk=1568:-32:1408 kind=capital elapsed_us=466771
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_park mapchunk=1648:-32:1248 kind=capital elapsed_us=521978
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_vine_kitchen mapchunk=1648:48:1408 kind=capital elapsed_us=209518
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_a mapchunk=1648:-32:1568 kind=capital elapsed_us=744558
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_a mapchunk=1648:48:1568 kind=capital elapsed_us=172278
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_b mapchunk=1568:-32:1568 kind=capital elapsed_us=615340
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_barracks_b mapchunk=1568:48:1568 kind=capital elapsed_us=246491
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_watchpost mapchunk=1648:-32:1648 kind=capital elapsed_us=582580
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_watchpost mapchunk=1648:48:1648 kind=capital elapsed_us=240285
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_a mapchunk=1568:-32:1648 kind=capital elapsed_us=450286
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_a mapchunk=1568:48:1648 kind=capital elapsed_us=301063
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_house_b mapchunk=1648:-32:1488 kind=capital elapsed_us=574159
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_muster mapchunk=1728:-32:1568 kind=capital elapsed_us=758304
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_canopy_muster mapchunk=1728:48:1568 kind=capital elapsed_us=303606
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_scriptorium mapchunk=1808:-32:1648 kind=capital elapsed_us=747419
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_scriptorium mapchunk=1808:48:1648 kind=capital elapsed_us=216423
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_shrine mapchunk=1728:-32:1648 kind=capital elapsed_us=489577
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_shrine mapchunk=1728:48:1648 kind=capital elapsed_us=225180
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_totem_hall mapchunk=1888:-32:1648 kind=capital elapsed_us=623217
