kind	name	count	total	min	max	mean
metric	plan_us	10	3143196	103999	439151	314319.600
metric	writer_us	10	10025817	183734	6179753	1002581.700
metric	total_us	10	13169013	365769	6576555	1316901.300
metric	columns	10	64000	6400	6400	6400.000
metric	candidate_cells	10	490	49	49	49.000
metric	candidates	10	3996	0	1431	399.600
metric	r5_runs	10	199785	0	25600	19978.500
metric	vm_get_emerged_area_us	10	34	1	15	3.400
metric	vm_get_data_us	10	40894	4067	4144	4089.400
metric	vm_get_param2_data_us	10	40537	3811	4102	4053.700
metric	vm_get_light_data_us	10	75978	0	9248	7597.800
metric	vm_set_data_us	10	72278	7154	7274	7227.800
metric	vm_set_param2_data_us	10	14254	0	7137	1425.400
metric	vm_set_lighting_us	10	1772	0	652	177.200
metric	vm_calc_lighting_us	10	35615	0	6597	3561.500
metric	vm_set_light_data_us	10	65554	0	7843	6555.400
metric	vm_update_liquids_us	10	8588	0	1253	858.800
writer_result	applied_clq	7	-	-	-	-
writer_result	applied_c	1	-	-	-	-
writer_result	applied_cplq	2	-	-	-	-
callbacks	all	10	-	-	-	-
