kind	name	count	total	min	max	mean
metric	plan_us	10	3534964	146294	462417	353496.400
metric	writer_us	10	11205136	182288	6440174	1120513.600
metric	total_us	10	14740100	351397	6889711	1474010.000
metric	columns	10	64000	6400	6400	6400.000
metric	candidate_cells	10	490	49	49	49.000
metric	candidates	10	4164	0	1459	416.400
metric	r5_runs	10	211426	0	25600	21142.600
metric	vm_get_emerged_area_us	10	35	2	7	3.500
metric	vm_get_data_us	10	39241	3851	4049	3924.100
metric	vm_get_param2_data_us	10	39379	3838	4268	3937.900
metric	vm_get_light_data_us	10	73061	0	8979	7306.100
metric	vm_set_data_us	10	70971	6870	7399	7097.100
metric	vm_set_param2_data_us	10	13834	0	7044	1383.400
metric	vm_set_lighting_us	10	2471	0	903	247.100
metric	vm_calc_lighting_us	10	38671	0	7239	3867.100
metric	vm_set_light_data_us	10	65330	0	8526	6533.000
metric	vm_update_liquids_us	10	9238	0	1537	923.800
writer_result	applied_c	1	-	-	-	-
writer_result	applied_clq	7	-	-	-	-
writer_result	applied_cplq	2	-	-	-	-
callbacks	all	10	-	-	-	-
