schema	grug_wp40_r7_artifact_v1
acceptance_scope	32_seed_stratified_4096_owner_sample
projection_sha256	6ce4dfc3853eaf0ba72bcba0fba7081e544d2e2a049dc478b171bc4be75d2f8b
accepted_r6_artifact_sha256	bb3e9674b768f7ef14fc0a703d0dc97022e9767d0c532b48cd5f1c0c741257b4
seed	1	0	72511fd4b73f824856d41ab921a83a19a82ea9867d2ea203d4c6d6b1eafea6a1	471068bcbee07fadcda0dd43e456f0ff6395f21b88a3f87142509308393f6e50	483109	bfbf8727c1c3233d5a33db47f4464c8ed5bf41f7c74a6e7f990e33fb7963630f	5d3969b93fdbbe1ca0fce293495ca15fd2d9fbc1cabcc4c707080f948c0dc357	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7	fce7d1532dd806f9ec68f89293297e6f02b6eacd5cce146d82d0f278e1c7896c	128	795281
seed	2	1	ad036ab8e2a0454d0befc24d1693e091fca22154d284c546a26cb00384064952	66799c1784d3a480c542f5291d7e06481f7d30279326cedd05bc9350e40f99f8	217801	f38dd8bdfea648a7d09cfdde0226b8eab20f0d7ca001715975f218d0fa7afb83	9e9715acae1fc4d03824a771c3b6b8de40e6005fb937d584b9fb65adad1711a4	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7	c1e566e8a7f6740670f71d913fc93a56a366044e7e50a637651f495f89230127	128	795281
seed	3	2	782accf039f9748db8a5c5ab807c73756944389071b9d23254e3cffe97742242	f19f7b68f5d808a4e8093ad1f1df1c6c79bc5defdaf59f9b7ae5e8f2cb17b7ea	191182	5e122c7df44005168c681ddf4228a4cda56d4a639e1467ae7e48bdf6bc923bcf	9c34a1eedb9387aa093644a5b87b0c90e44610d648faeaab681435d583687d2c	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7	88506f53a2f00d1b52a911e3cf7b84f95caf3eda2f9a2e075ee5a8df88b252e0	128	795281
seed	4	42	bf7e876db2cd41841799a3f7aec662d8869affc037a57108b4f702831bed99d2	609bc359bd0b20eeed8f82c1266f9972168d98c651f9ace3061abdd2ff40336b	196595	2573821a6214fbb346b805e3a1199e1967ad518afe14491dced20e404485d123	8497eaabba2ac447b830a634a9347094f1861c4d5dc26798f48a5fb2e800d11c	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7	549b772456fc281dd1d64f9c7c8be22d8c064efd6f2ed67764ccd22da31ae00f	128	795281
seed	5	1013	ea1fc8a808fc988de6e5b5b09132ec0331d99ba8b7ef4037394577ba6a9469fc	837fcfbc50093b64a5ff0775a7e122127802683bcf53c4150d7e1177712b20e3	230745	fccfc323ecea59dc20f215edc4138bcef58bc833675ef4c96cfec4bd8f7977a6	a1d0c9fef6f84a4fed7f4d1ce5b2eb657b3731b7c1151d6e120e6b248e01c416	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7	d8e30080eb12015b793ecdb8e3e63c213a8693434437d19c76240ba5a39bd7c3	128	795281
seed	6	20260812	25612d95bc5b74af4337932df7b96d51929ca31f607673deaed683452ab9e36f	bd84f20925151255ecc2be0072bdadab086dd7a7229533a7d37e7d7d74768ae2	468067	659d6aca6569924b53f18884f04ff7ca0105e6b3db1c7971c1956523e10305e2	aaa0246b97b24e026eea13b623b82dc6bde6ce1af619f7032f51a91e9d832606	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7	331322c2cfc4e8853ff769cf5572d43ff7fc41a5b57f812c5eaf027cb7d10119	128	795281
seed	7	2147483647	28e57a2f32fa1ab2512d3d9094e129f7e19b9463937db0928113fa64ff04db7f	6c929d2b2e64a40b53f5c9b0d60b2b94cbf98dfdf726813fca44792c6724e5f7	230427	0ecf30411968c20694d0238bdc6ed4c738c19458628f956bb2a9eb01889547bb	67150e8fb8edbb52afd846c0f8c76757c3ba74501591a1b968048040504f5b3f	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7	7c85c77a727b00f9cb19ad099602873e414a65892652740e4a7ca9056771e446	128	795281
seed	8	2147483648	6732f3c72e298d10dd618bc9741630d251f55771928ef91f51fab82c2b5eeec3	ccc5c07e31a1f00fa1e1f5eefd3f324086f44c202cc6343527db235f49893030	213580	23b5f8b6360af365a6145eacd25001c6220da4dd6c168ed87b8a48676df6edcc	669fe0f9370f7e1c555cffedbf48791a5aaec9617a792970bd0bc1ce3405a7ee	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7	4c64aaa09f943c8dcadabaf64b28a19f0e7a80324ff562752ae6f58423d4d358	128	795281
seed	9	2147483649	fa23bbb394a1e4f2cee0cc33319c8aa5cf57d6af63eb1372a14c2c01e785df62	f64f74bed4384b4cde829d2738ac0f8a3b99636c92b1e781ed5ef052239030e1	201328	b6dab946034ebba1184c0a60b03d824ed72b0ca2beb4c882207fa52a05e21169	32e798a2a653d20403ead47500f00bb4da1a09f3d711a4da8890acad97a4276a	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7	db605fc74ae88f14648f0b8201353de6f749787951a6f61d665c70a4ea5a04c5	128	795281
seed	10	4294967295	4ce81652499d1577a15839a50250a1aa0e5e83b4408e8b3b28fd93bd2cbe4d7f	9b7ca5252f091da57fcf7b9855ee6c43e6ae9d9b0452329bf0b7b778a71dc21d	230540	1dd8d67f4ff6dd7868574a08b854a225f2ee66ea4b2b57fb275a7029248c499d	09f9ba8aeb9288cc9e40d0f1df93c07e0539062e073b3bd29fe5efdc3e4aed43	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7	c5335e6d62ff56c6a5d0462a781bd594d9d9c131134587243d50a697bcdfeed8	128	795281
