kind	name	count	total	min	max	mean
metric	plan_us	10	1688579	99512	410208	168857.900
metric	writer_us	10	54325442	3285287	6791601	5432544.200
metric	total_us	10	56014021	3688883	6898369	5601402.100
metric	columns	10	64000	6400	6400	6400.000
metric	candidate_cells	10	490	49	49	49.000
metric	candidates	10	3132	191	802	313.200
metric	r5_runs	10	6400	0	6400	640.000
metric	vm_get_emerged_area_us	10	26	2	4	2.600
metric	vm_get_data_us	10	43547	4072	4488	4354.700
metric	vm_get_param2_data_us	10	42951	4067	4416	4295.100
metric	vm_get_light_data_us	10	0	0	0	0.000
metric	vm_set_data_us	10	73575	7295	7495	7357.500
metric	vm_set_param2_data_us	10	0	0	0	0.000
metric	vm_set_lighting_us	10	0	0	0	0.000
metric	vm_calc_lighting_us	10	0	0	0	0.000
metric	vm_set_light_data_us	10	0	0	0	0.000
metric	vm_update_liquids_us	10	0	0	0	0.000
writer_result	applied_c	10	-	-	-	-
callbacks	all	10	-	-	-	-
