schema	grug_wp40_census_histograms_v3
scan_schema	grug_wp40_census_scan_v6
column	hist	name	key	bucket	count
hist	attachment_chebyshev_distance	perimeter_attachment:elandor:land_001	0	4123
hist	attachment_chebyshev_distance	perimeter_attachment:elandor:land_007	0	4123
hist	attachment_chebyshev_distance	perimeter_attachment:elandor:land_031	0	4123
hist	attachment_chebyshev_distance	perimeter_attachment:elandor:land_034	0	4123
hist	attachment_chebyshev_distance	perimeter_attachment:kragmar:land_010	0	4123
hist	attachment_chebyshev_distance	perimeter_attachment:kragmar:land_016	1	4123
hist	attachment_chebyshev_distance	perimeter_attachment:kragmar:land_037	0	4123
hist	attachment_chebyshev_distance	perimeter_attachment:kragmar:land_040	0	4123
hist	bay_fill_count	bay_elandor_east	0	4084
hist	bay_fill_count	bay_elandor_east	1	39
hist	bay_fill_count	bay_elandor_west	0	3674
hist	bay_fill_count	bay_elandor_west	1	444
hist	bay_fill_count	bay_elandor_west	2	5
hist	bay_fill_count	bay_kragmar_east	0	4031
hist	bay_fill_count	bay_kragmar_east	1	89
hist	bay_fill_count	bay_kragmar_east	2	3
hist	bay_fill_count	bay_kragmar_west	0	3721
hist	bay_fill_count	bay_kragmar_west	1	373
hist	bay_fill_count	bay_kragmar_west	2	28
hist	bay_fill_count	bay_kragmar_west	3	1
hist	edge_interval_count	land_001	1	4123
hist	edge_interval_count	land_002	1	4123
hist	edge_interval_count	land_003	1	4123
hist	edge_interval_count	land_004	1	4024
hist	edge_interval_count	land_004	2	99
hist	edge_interval_count	land_005	1	4123
hist	edge_interval_count	land_006	1	4123
hist	edge_interval_count	land_007	1	3894
hist	edge_interval_count	land_007	2	216
hist	edge_interval_count	land_007	3	12
hist	edge_interval_count	land_007	4	1
hist	edge_interval_count	land_008	1	4123
hist	edge_interval_count	land_009	1	4123
hist	edge_interval_count	land_010	1	4064
hist	edge_interval_count	land_010	2	58
hist	edge_interval_count	land_010	3	1
hist	edge_interval_count	land_011	1	4123
hist	edge_interval_count	land_012	1	4123
hist	edge_interval_count	land_013	1	4001
hist	edge_interval_count	land_013	2	122
hist	edge_interval_count	land_014	1	4123
hist	edge_interval_count	land_015	1	4123
hist	edge_interval_count	land_016	1	4123
hist	edge_interval_count	land_017	1	4123
hist	edge_interval_count	land_018	1	4123
hist	edge_interval_count	land_019	1	4123
hist	edge_interval_count	land_020	1	4123
hist	edge_interval_count	land_021	1	4123
hist	edge_interval_count	land_022	1	4123
hist	edge_interval_count	land_023	1	4123
hist	edge_interval_count	land_024	1	4123
hist	edge_interval_count	land_025	1	4123
hist	edge_interval_count	land_026	1	4123
hist	edge_interval_count	land_027	1	4123
hist	edge_interval_count	land_028	1	4123
hist	edge_interval_count	land_029	1	4123
hist	edge_interval_count	land_030	1	4123
hist	edge_interval_count	land_031	1	4123
hist	edge_interval_count	land_032	1	4123
hist	edge_interval_count	land_033	1	4123
hist	edge_interval_count	land_034	1	4123
hist	edge_interval_count	land_035	1	4123
hist	edge_interval_count	land_036	1	4123
hist	edge_interval_count	land_037	1	4123
hist	edge_interval_count	land_038	1	4123
hist	edge_interval_count	land_039	1	4123
hist	edge_interval_count	land_040	1	4123
hist	edge_interval_count	land_041	1	4123
hist	edge_interval_count	land_042	1	4123
hist	edge_interval_count	land_043	1	4123
hist	edge_interval_count	land_044	1	4123
hist	edge_interval_count	land_045	1	4123
hist	edge_interval_count	land_046	1	4123
hist	edge_interval_count	land_047	1	4123
hist	edge_interval_count	land_048	1	4123
hist	edge_interval_count	land_049	1	4123
hist	edge_interval_count	land_050	1	4123
hist	edge_interval_count	land_051	1	4123
hist	edge_interval_count	land_052	1	4123
hist	edge_interval_count	land_053	1	4123
hist	edge_interval_count	land_054	1	4123
hist	edge_interval_count	land_055	1	4123
hist	edge_interval_count	land_056	1	4123
hist	edge_interval_count	land_057	1	4123
hist	edge_interval_count	land_058	1	4123
hist	edge_interval_count	land_059	1	4123
hist	edge_interval_count	land_060	1	4123
hist	edge_interval_count	land_061	1	4123
hist	junction_pair_pass_rate	relief_junction:-1050:-2250	fail	0
hist	junction_pair_pass_rate	relief_junction:-1050:-2250	pass	4123
