kind	name	count	total	min	max	mean
metric	plan_us	92	25207257	60188	857725	273991.924
metric	writer_us	92	16788253	42367	401384	182481.011
metric	total_us	92	41995510	103747	1234952	456472.935
metric	columns	92	588800	6400	6400	6400.000
metric	candidate_cells	92	4508	49	49	49.000
metric	candidates	92	104416	0	3586	1134.957
metric	r5_runs	92	1387423	6400	25661	15080.685
metric	vm_get_emerged_area_us	92	185	1	7	2.011
metric	vm_get_data_us	92	372769	3790	4351	4051.837
metric	vm_get_param2_data_us	92	372521	3786	4346	4049.141
metric	vm_get_light_data_us	92	470550	0	9212	5114.674
metric	vm_set_data_us	92	411133	0	7521	4468.837
metric	vm_set_param2_data_us	92	297534	0	7436	3234.065
metric	vm_set_lighting_us	92	5827	0	173	63.337
metric	vm_calc_lighting_us	92	330333	0	12727	3590.576
metric	vm_set_light_data_us	92	393516	0	7308	4277.348
metric	vm_update_liquids_us	92	54731	0	1203	594.902
writer_result	applied_clq	13	-	-	-	-
writer_result	applied_c	1	-	-	-	-
writer_result	applied_cl	1	-	-	-	-
writer_result	noop_equal_content	35	-	-	-	-
writer_result	applied_cplq	42	-	-	-	-
callbacks	all	92	-	-	-	-
